Words;10;20;30;40;50;60;70;80;90;100
snow;0.08076923076923077;0.08076923076923077;0.08076923076923077;0.08076923076923077;0.6183673469387755;0.6183673469387755;0.7428571428571427;0.7428571428571427;0.7428571428571427;0.7428571428571427
pool;0.06444444444444446;0.06444444444444446;0.06444444444444446;0.6555555555555556;0.6555555555555556;0.6555555555555556;0.7577777777777777;0.7577777777777777;0.7577777777777777;0.7577777777777777
dog;0.08000000000000002;0.08000000000000002;0.08000000000000002;0.6693877551020412;0.6693877551020412;0.6693877551020412;0.7959183673469382;0.7959183673469382;0.7959183673469382;0.7959183673469382
wall;0.05777777777777781;0.05777777777777781;0.05777777777777781;0.2613636363636363;0.2613636363636363;0.2613636363636363;0.45681818181818185;0.45681818181818185;0.45681818181818185;0.45681818181818185
hair;0.048837209302325595;0.048837209302325595;0.048837209302325595;0.06046511627906978;0.06046511627906978;0.06046511627906978;0.04186046511627908;0.04186046511627908;0.04186046511627908;0.04186046511627908
car;0.3369565217391305;0.3369565217391305;0.3369565217391305;0.6227272727272729;0.6227272727272729;0.6227272727272729;0.5681818181818182;0.5681818181818182;0.5681818181818182;0.5681818181818182
hat;0.10750000000000001;0.10750000000000001;0.10750000000000001;0.15750000000000003;0.15750000000000003;0.15750000000000003;0.20249999999999999;0.20249999999999999;0.20249999999999999;0.20249999999999999
boys;0.06400000000000003;0.06400000000000003;0.06400000000000003;0.1612244897959184;0.1612244897959184;0.1612244897959184;0.15102040816326529;0.15102040816326529;0.15102040816326529;0.15102040816326529
rock;0.030909090909090917;0.030909090909090917;0.030909090909090917;0.6208333333333335;0.6208333333333335;0.6208333333333335;0.6499999999999998;0.6499999999999998;0.6499999999999998;0.6499999999999998
bike;0.015555555555555555;0.015555555555555555;0.015555555555555555;0.3255813953488372;0.3255813953488372;0.3255813953488372;0.586046511627907;0.586046511627907;0.586046511627907;0.586046511627907
men;0.1791666666666666;0.1791666666666666;0.1791666666666666;0.13617021276595745;0.13617021276595745;0.13617021276595745;0.1191489361702128;0.1191489361702128;0.1191489361702128;0.1191489361702128
ball;0.13;0.13;0.13;0.48260869565217407;0.48260869565217407;0.48260869565217407;0.43260869565217397;0.43260869565217397;0.43260869565217397;0.43260869565217397
shirt;0.14888888888888893;0.14888888888888893;0.14888888888888893;0.48372093023255813;0.48372093023255813;0.48372093023255813;0.430232558139535;0.430232558139535;0.430232558139535;0.430232558139535
girl;0.14750000000000002;0.14750000000000002;0.14750000000000002;0.5999999999999998;0.5999999999999998;0.5999999999999998;0.8424999999999997;0.8424999999999997;0.8424999999999997;0.8424999999999997
man;0.28979591836734697;0.28979591836734697;0.28979591836734697;0.7229166666666668;0.7229166666666668;0.7229166666666668;0.795833333333333;0.795833333333333;0.795833333333333;0.795833333333333
head;0.05319148936170215;0.05319148936170215;0.05319148936170215;0.0595744680851064;0.0595744680851064;0.0595744680851064;0.05531914893617023;0.05531914893617023;0.05531914893617023;0.05531914893617023
face;0.03181818181818183;0.03181818181818183;0.03181818181818183;0.07000000000000003;0.07000000000000003;0.07000000000000003;0.07750000000000004;0.07750000000000004;0.07750000000000004;0.07750000000000004
air;0.328888888888889;0.328888888888889;0.328888888888889;0.328888888888889;0.328888888888889;0.3743589743589744;0.3743589743589744;0.3743589743589744;0.3743589743589744;0.3743589743589744
boy;0.17441860465116274;0.17441860465116274;0.17441860465116274;0.17441860465116274;0.17441860465116274;0.7209302325581395;0.7209302325581395;0.7209302325581395;0.7209302325581395;0.7209302325581395
